original_row_index,oof_pred,rating_true
69416,2.96,3.0
4610,3.72,4.0
28352,3.22,4.0
30048,3.46,3.0
66940,3.83,3.0
12829,3.99,4.0
33686,3.9,4.0
508,3.65,3.0
61792,4.03,4.0
24638,3.56,3.5
62646,3.34,4.0
69332,3.55,3.0
45007,3.55,5.0
13200,3.92,2.0
13441,3.82,4.0
7620,3.96,2.5
51604,3.56,4.0
48034,4.14,4.0
44831,4.07,4.0
22847,3.47,4.0
7145,3.43,2.0
2554,3.49,3.0
30458,4.15,3.5
37384,3.43,3.0
50087,3.67,3.0
69536,3.99,4.0
37354,3.83,3.5
36011,4.19,3.0
36,3.54,4.0
52057,3.58,4.0
65667,3.27,1.0
44100,3.69,2.5
21308,4.23,3.0
16391,3.74,4.0
28976,2.96,2.0
81820,4.22,4.0
26979,3.92,4.0
64375,4.13,4.0
21715,3.09,3.0
66453,3.88,1.0
81326,2.96,3.0
14647,3.49,4.0
35930,3.55,4.0
68109,4.48,5.0
29439,4.02,5.0
12344,3.95,5.0
58550,2.69,3.0
47623,3.92,5.0
81285,4.26,4.0
57298,3.67,5.0
32500,3.5,4.0
60557,3.7,4.0
74355,3.57,1.0
53003,3.85,2.5
26657,3.49,4.0
36931,3.82,3.5
57660,3.8,4.0
63650,3.98,3.5
2961,3.73,4.5
11865,3.87,4.0
50804,4.38,4.5
23885,3.86,4.0
58184,3.2,5.0
69413,3.97,3.0
69576,4.27,4.0
24115,3.81,4.0
14430,2.59,4.0
39921,3.3,4.0
61978,3.63,3.0
50895,3.96,5.0
66284,3.81,4.0
4417,3.43,4.0
28296,3.23,2.0
75846,3.85,5.0
7715,3.81,4.0
52643,3.47,3.5
38863,3.33,4.5
458,3.66,4.0
33259,3.24,4.5
81261,3.91,4.0
74119,3.89,4.0
58807,4.29,4.0
45368,3.09,2.0
15594,4.18,5.0
1224,3.38,2.5
77918,3.68,4.0
55195,4.26,3.5
61523,3.09,5.0
29172,3.48,3.0
5403,3.77,4.0
14486,3.78,5.0
76882,2.65,3.0
67895,3.86,4.0
11610,3.41,5.0
67237,3.1,4.0
59041,3.37,4.0
35605,4.21,5.0
55613,3.84,3.5
30343,3.74,5.0
11899,3.8,4.0
81617,3.61,4.0
33196,3.61,5.0
59084,3.76,3.0
21274,4.09,4.0
10430,3.38,5.0
21601,3.49,3.0
78638,3.25,4.0
73295,3.92,4.5
75232,3.73,4.0
53100,4.05,2.5
23863,3.6,3.0
39047,3.77,2.0
13007,3.79,2.0
66182,2.78,2.0
11426,3.28,5.0
26515,3.41,2.0
61246,4.04,4.0
49012,3.73,4.5
3752,3.55,3.5
52782,3.64,2.0
22927,3.68,4.0
63757,3.21,4.0
19933,3.7,3.5
41678,3.45,2.0
29167,3.42,4.0
42462,3.55,4.0
63528,3.61,5.0
56127,3.9,4.0
61422,3.9,4.0
32978,2.79,1.0
63882,3.79,5.0
71626,3.31,4.5
46770,3.81,4.5
50813,4.15,4.5
8726,3.36,5.0
10659,4.11,5.0
61658,3.33,3.0
10472,3.66,3.5
24410,3.45,4.5
61479,3.46,5.0
10644,3.93,2.0
21620,2.65,1.5
8006,4.2,4.0
12788,3.44,3.5
6469,3.8,5.0
27243,3.14,2.0
37561,3.83,3.0
40322,2.97,1.5
26735,4.06,4.0
39966,3.67,4.0
46201,4.18,4.0
77415,3.07,3.5
56266,3.78,5.0
397,3.99,5.0
23505,3.94,4.0
7799,3.41,2.5
6284,3.59,3.0
67100,3.68,5.0
8493,4.1,4.0
74954,3.65,2.5
57137,3.34,4.0
71694,3.79,5.0
79054,3.91,4.0
65674,3.66,4.0
38017,4.04,4.0
57180,3.82,3.0
19616,3.69,3.0
67845,4.27,4.0
32099,3.46,5.0
58230,4.22,4.0
68360,3.88,3.0
21574,3.16,3.5
46153,3.31,3.0
76222,4.13,3.0
46158,3.55,3.0
66575,4.11,5.0
19015,3.04,3.5
18834,4.0,3.0
35821,4.29,4.0
44091,3.9,3.0
80362,2.98,1.0
30428,4.2,3.5
38029,3.89,5.0
80346,3.72,5.0
25622,4.07,3.0
46832,4.1,5.0
6526,3.48,3.0
25528,3.62,3.0
51680,3.49,4.0
70594,3.77,4.5
16562,3.73,4.5
48273,4.01,4.5
77148,4.12,4.0
67782,4.0,3.5
68394,3.99,3.0
13522,3.32,3.5
71797,3.41,5.0
45154,3.57,1.0
45218,4.13,5.0
30883,2.92,2.5
36579,3.86,3.0
25264,3.69,2.5
40122,4.19,3.0
73154,3.89,4.0
65830,3.73,1.0
8124,3.43,4.5
14490,3.32,5.0
25978,3.14,4.5
27233,3.93,5.0
74291,3.36,3.0
39724,4.12,4.0
76535,4.09,3.5
36716,3.23,2.0
9276,3.69,2.0
46045,3.53,4.5
59700,4.0,4.0
80058,3.42,3.0
52912,4.13,4.0
59086,4.12,5.0
63744,4.01,4.0
29943,3.33,4.0
51188,3.6,5.0
17999,3.51,2.5
41926,3.83,3.5
62380,4.61,3.0
17807,3.57,3.5
43887,3.37,2.0
12478,3.56,5.0
184,3.91,5.0
57909,3.33,4.0
34665,3.16,4.0
42873,3.92,4.0
10062,3.47,2.5
2509,3.83,3.5
21118,3.89,4.0
15769,3.85,5.0
8454,3.7,3.5
63088,3.75,3.0
29608,4.04,4.0
703,4.15,4.5
60306,4.21,4.0
13749,3.12,2.5
49597,3.86,4.5
67882,4.06,4.0
13630,3.34,4.5
11332,3.6,4.0
65086,3.85,3.0
47159,3.83,4.0
50845,3.26,4.0
81352,3.39,3.0
49419,2.9,3.0
74099,2.99,3.5
40530,3.45,2.0
72049,3.85,5.0
33637,3.94,4.5
2120,3.5,4.5
5292,3.25,3.0
23817,3.96,3.0
1200,3.77,2.0
76793,3.17,3.0
64543,3.51,3.0
21759,3.57,3.0
71718,4.2,2.0
53899,3.57,3.5
40940,4.42,5.0
10289,4.18,5.0
52619,3.46,3.0
21380,3.47,4.0
67228,4.37,5.0
41237,3.47,3.0
13719,3.7,3.5
64709,4.01,5.0
40178,3.61,2.5
32116,4.12,4.0
52103,3.07,3.0
28629,3.87,4.0
4545,3.57,5.0
80043,3.36,2.5
30799,3.43,1.5
52038,4.09,4.0
9026,3.1,3.5
60923,3.97,4.0
46122,3.16,5.0
65182,3.6,4.0
29438,3.66,2.0
40447,2.92,2.5
4197,3.88,4.0
431,4.21,5.0
8764,3.85,4.0
76538,3.92,4.5
58551,4.15,4.0
77698,3.78,1.5
53069,3.7,3.5
65547,3.36,5.0
59383,3.4,4.5
65222,4.02,5.0
23143,3.63,4.0
60351,4.46,4.0
48144,3.25,5.0
54721,3.97,5.0
41725,3.58,4.0
55276,3.43,2.5
5454,3.37,5.0
13285,4.32,5.0
51674,3.61,3.0
69038,4.1,5.0
30913,4.31,3.0
71246,3.94,4.5
7250,3.58,4.0
11225,3.57,3.5
14625,3.67,4.0
30561,3.04,1.0
33507,3.45,5.0
44336,3.31,3.0
46022,4.22,4.5
41778,3.22,4.5
72079,4.37,5.0
58140,3.68,4.0
10887,3.83,3.5
37882,3.79,3.0
9578,3.78,4.0
76367,3.95,4.5
61927,3.65,4.0
72124,3.8,2.5
64173,3.74,3.0
23690,3.51,2.5
68552,3.35,4.0
79531,3.52,4.5
48133,2.89,3.0
57796,2.78,4.0
79766,3.87,4.0
77632,3.03,2.0
10509,4.24,3.0
19114,4.22,4.0
36412,4.48,3.0
49798,3.92,5.0
77311,3.4,3.0
6777,3.66,4.0
71911,3.89,5.0
65418,3.98,2.0
63400,3.49,4.0
42790,3.76,4.0
47697,2.89,2.0
66199,3.65,4.0
9726,3.82,4.5
27898,3.82,4.0
80476,3.17,4.0
70156,4.2,4.0
776,4.03,4.0
29887,3.09,4.5
60240,3.37,4.0
51588,3.79,2.0
31423,4.02,2.5
4219,3.9,5.0
64968,4.41,5.0
71621,3.68,2.0
17657,3.58,4.0
29585,4.05,4.0
73318,3.05,3.0
68557,3.46,3.0
42172,3.18,3.0
71528,4.05,3.5
4420,3.47,4.0
48789,3.38,4.5
20699,3.19,4.0
37936,3.82,4.0
53149,3.59,5.0
23527,3.72,4.0
39429,3.53,4.5
80151,3.64,4.0
61807,3.65,4.0
29843,3.93,4.0
14901,3.15,2.0
30697,3.7,2.0
32093,3.56,5.0
46404,3.34,3.0
38629,3.76,4.0
40581,4.12,4.0
43115,4.24,5.0
22590,2.83,2.0
20937,4.11,3.0
49404,3.58,2.0
11482,3.13,4.0
439,3.7,3.0
35074,3.09,4.5
4748,4.09,5.0
19461,4.18,4.5
59586,3.4,4.0
68722,3.34,5.0
47651,3.86,4.0
77432,3.78,3.0
53409,4.07,4.0
1473,3.82,5.0
25904,3.95,5.0
26007,3.96,5.0
75604,3.93,5.0
72196,4.38,4.5
7617,2.56,2.0
11029,3.81,5.0
30668,3.62,3.0
15425,3.91,3.0
25570,3.49,2.5
17461,4.03,4.5
52424,3.09,3.0
47215,4.29,5.0
6420,3.3,3.0
55457,3.01,3.0
52740,3.42,2.0
11254,3.64,2.5
79449,3.58,3.0
57434,3.91,4.0
69153,3.77,5.0
34776,3.58,4.5
31554,3.99,4.5
71026,3.67,4.5
77302,3.36,3.5
52979,3.22,3.0
3656,3.31,3.0
72688,4.22,5.0
38917,3.1,3.0
22788,3.45,2.5
20792,3.95,4.0
21885,3.65,3.0
56501,3.38,4.0
52091,4.08,4.5
62492,3.48,3.0
36826,3.78,3.5
72386,3.54,3.5
81094,3.66,4.5
34061,3.9,4.5
39649,3.63,0.5
1593,2.8,1.0
16875,3.76,4.0
27923,3.54,4.0
3036,4.06,3.0
14469,4.25,4.0
59911,3.76,2.5
50529,3.98,3.0
58269,3.29,0.5
7611,3.84,3.0
7403,4.03,3.5
80137,3.84,5.0
28508,4.04,4.0
35528,3.92,3.5
28128,3.35,4.0
41274,3.24,2.0
16273,3.61,1.0
62282,3.91,4.0
34094,3.8,3.0
50865,3.75,4.5
16917,4.27,3.0
66335,3.62,3.5
27162,4.22,3.0
40298,3.54,3.5
12124,3.77,4.0
20514,3.75,2.5
12222,2.63,3.0
10840,3.72,3.5
21029,3.92,4.0
37202,3.53,1.0
40934,3.36,1.0
53706,3.67,4.0
62550,3.49,3.0
51777,4.08,3.0
62900,3.59,3.0
75708,3.65,4.5
39485,4.25,1.0
47236,3.95,5.0
11456,3.89,5.0
6664,3.45,5.0
77022,3.01,4.0
26366,3.14,3.0
49264,3.97,4.0
44776,3.32,3.0
81760,4.01,3.0
52548,4.06,5.0
22497,4.17,3.0
11775,3.43,3.5
43161,4.1,5.0
69112,3.48,4.0
45403,3.02,3.0
58951,2.98,4.0
60823,3.63,4.0
37840,3.54,3.0
14767,4.24,4.0
50239,4.15,4.0
15978,3.22,4.0
60483,4.05,4.0
17951,3.51,3.0
28478,3.66,4.0
45491,3.54,4.0
65170,3.94,4.0
4333,3.46,4.0
67085,4.25,5.0
62596,3.81,4.5
41004,4.24,3.0
77861,3.34,1.0
12404,4.31,4.0
33209,4.14,5.0
27758,3.39,2.5
15645,4.19,5.0
39816,4.11,5.0
28597,3.0,5.0
52165,2.99,4.0
75903,3.41,3.0
72287,4.17,4.0
77989,4.18,4.0
68375,3.7,4.0
64581,4.24,4.0
1904,3.66,3.0
69160,2.86,4.0
41115,2.89,1.0
41267,3.86,2.0
41816,3.41,4.0
4137,4.18,5.0
76470,3.94,3.5
55672,4.16,4.0
48680,4.03,3.5
62481,3.21,3.5
26059,4.13,3.5
34489,3.58,4.5
5348,3.04,2.0
13980,3.75,5.0
26913,3.78,4.0
1375,3.55,2.0
9155,3.73,4.0
8926,3.64,3.5
53179,4.4,5.0
74413,3.5,4.0
50437,3.49,3.0
75222,3.16,3.0
72859,4.12,5.0
69170,3.18,3.0
4601,3.65,5.0
27458,3.89,5.0
20775,4.21,5.0
23776,3.01,4.5
27046,4.04,4.0
41165,3.75,2.0
16057,2.79,4.0
41162,3.71,3.0
30553,3.72,2.0
68050,3.56,5.0
8183,3.04,3.0
34683,3.61,4.0
44826,3.43,3.0
75363,2.89,2.5
44738,4.12,4.0
4021,3.86,3.0
4821,3.58,2.0
14290,3.48,3.5
44161,4.03,1.0
47305,4.2,5.0
56650,2.83,1.0
31330,3.69,3.5
26534,3.94,5.0
53128,3.3,4.0
45948,3.49,3.5
64777,3.25,4.0
37549,3.64,2.5
24606,3.72,3.0
43647,3.84,3.5
19854,3.45,1.5
34790,3.02,3.0
12662,4.36,4.0
42935,4.15,4.0
49493,3.75,5.0
46730,3.14,2.0
36440,4.15,3.0
44078,3.46,3.0
69344,3.47,5.0
80805,4.06,4.5
15138,3.59,4.0
5748,3.89,5.0
9130,2.87,3.0
70620,3.29,4.0
33703,3.87,4.0
46996,3.56,4.5
40860,4.17,5.0
78120,4.03,4.0
16903,3.34,4.0
54397,3.21,2.0
48080,3.62,1.5
51956,3.48,1.0
38366,3.5,1.0
4614,2.68,4.0
55043,3.69,3.0
4836,3.59,4.0
70786,2.75,2.0
21410,3.6,2.0
5450,3.75,4.5
56360,3.48,1.0
46014,3.97,3.5
7280,3.94,4.0
5256,3.41,4.0
43700,3.26,3.5
3139,3.74,4.5
63560,2.92,2.0
3512,3.09,3.5
25521,2.91,3.5
11379,3.64,4.0
40706,4.07,4.0
1563,3.73,2.0
21578,3.07,4.0
3588,4.21,5.0
42496,4.03,4.0
39605,3.86,1.0
8266,3.88,4.0
48266,3.89,4.0
53141,3.78,4.0
9890,3.22,4.5
38220,4.08,4.0
26052,3.85,4.0
25894,4.04,5.0
60638,4.01,5.0
6491,3.79,3.0
31158,3.41,3.0
8671,3.54,3.5
43346,3.75,3.5
16419,3.15,4.0
15554,3.83,2.5
46773,3.98,3.0
15124,3.69,4.0
63204,3.65,2.0
81674,4.0,4.0
23633,4.22,3.5
58984,3.18,4.0
59937,3.5,3.0
41182,3.02,3.0
70524,4.03,5.0
19396,4.06,4.5
80536,3.44,3.0
61703,3.15,3.0
71748,3.73,3.5
39057,3.83,5.0
35069,3.88,4.0
38832,3.89,4.0
60070,3.75,3.0
81844,4.16,4.0
78153,4.23,3.5
25765,3.61,3.0
17234,3.83,4.0
73431,3.89,3.5
47437,4.03,2.0
40131,3.97,3.5
36522,4.08,4.0
47653,3.16,3.0
25768,4.01,4.0
55237,2.6,2.5
55521,4.22,2.5
69306,4.13,4.5
25466,3.99,3.0
7958,3.44,3.0
68262,3.41,5.0
8211,3.82,5.0
39814,3.68,4.0
30310,3.44,4.0
62977,3.72,3.5
71164,3.9,2.5
57875,3.93,5.0
51433,3.29,4.0
42014,3.7,3.0
78705,3.66,4.0
23844,4.2,0.5
46601,3.61,3.0
57336,4.2,5.0
72160,4.0,3.5
78672,3.49,3.0
47878,3.48,3.0
25592,3.69,3.5
62281,3.68,4.5
31562,2.9,1.5
70030,3.19,3.5
13156,3.78,3.0
37781,3.51,3.0
17922,4.04,3.5
44601,3.21,2.5
70383,2.99,3.0
17090,3.33,4.0
6061,3.74,3.5
43501,3.25,3.5
44674,3.83,3.5
36268,4.12,3.0
60993,3.87,3.0
74027,3.77,0.5
45062,3.45,2.0
10055,3.88,3.5
40745,2.77,1.5
15964,3.63,4.0
43335,3.73,4.0
21598,3.87,3.5
76063,3.7,2.0
34475,3.84,2.0
70100,3.73,3.0
36710,3.77,3.0
53598,3.88,4.0
50400,4.13,5.0
32460,4.2,4.0
52735,3.44,1.5
17894,3.41,4.5
10143,4.12,4.0
67950,3.48,3.5
19886,3.58,4.0
37219,3.45,2.0
48489,2.69,2.0
81068,3.18,3.5
6800,3.92,5.0
15424,4.13,3.0
73727,3.77,4.0
50006,3.71,5.0
31301,3.48,3.0
76744,3.87,4.0
49071,3.4,1.5
25291,3.92,3.0
14053,3.54,3.0
48825,3.21,1.5
69341,3.79,5.0
41058,3.88,3.0
25213,3.72,2.0
11803,3.91,3.5
77403,3.66,2.5
81615,4.28,5.0
51917,3.38,3.0
20389,3.07,2.0
61901,3.77,4.0
82,4.1,3.5
15977,3.22,1.0
23605,3.82,4.0
15344,3.42,3.5
13835,3.61,4.0
1737,3.86,1.5
71117,3.01,2.5
7136,4.21,5.0
37194,3.34,4.0
61910,3.28,3.0
10601,2.83,4.0
24512,4.2,5.0
22442,3.72,3.0
60360,3.91,4.0
37004,2.46,0.5
43489,3.94,4.0
19859,3.61,4.5
65595,3.35,4.5
78991,3.67,5.0
43619,2.92,3.0
62659,3.38,4.0
71734,4.18,3.0
14906,3.31,4.0
18305,3.4,2.5
29343,3.89,4.0
27713,3.97,3.0
47919,3.3,5.0
21901,3.53,2.0
23374,3.64,2.0
5644,4.05,4.0
73691,4.14,4.0
51446,3.74,4.0
73415,3.42,3.5
6083,3.03,3.5
11155,3.57,3.0
67023,3.18,3.5
40375,3.51,3.0
18221,3.55,2.5
54535,3.38,4.0
3412,4.23,5.0
27729,3.82,4.0
37600,4.25,5.0
6987,3.45,5.0
63327,3.52,4.0
4842,3.79,4.0
62170,3.73,4.0
51465,4.0,4.0
64521,4.14,4.0
29107,3.33,3.0
2423,3.74,1.5
77697,3.14,2.0
58956,3.31,3.0
39027,3.6,4.0
20312,3.1,4.0
37625,3.54,1.0
48498,3.53,4.0
31488,4.21,5.0
42850,3.02,3.0
78249,3.5,4.0
74269,2.62,2.0
69679,3.94,4.0
4706,3.6,4.0
257,3.12,4.0
30705,4.13,2.0
29884,4.26,2.0
48336,3.69,4.0
1661,2.67,0.5
6981,3.6,2.0
75235,4.01,3.0
51205,3.42,5.0
42574,3.08,4.0
52624,4.02,3.5
30624,3.45,2.0
4544,3.46,3.0
60488,3.01,2.0
16536,3.71,5.0
33342,3.62,5.0
17801,3.44,4.0
59533,3.36,3.0
47362,3.71,4.0
52623,2.61,2.0
41690,3.76,4.0
41653,2.97,4.0
66560,3.97,3.0
36793,4.0,3.5
19681,3.3,3.5
39285,3.11,2.0
30400,3.79,5.0
26214,3.94,2.0
47041,3.73,4.5
77634,3.07,3.5
49379,3.42,3.0
71350,3.83,3.0
50063,4.12,4.5
45197,4.02,5.0
18915,3.63,2.5
25460,4.01,1.0
2454,3.55,4.0
25963,3.61,3.0
76539,2.8,3.5
21110,3.95,4.0
70906,3.53,3.5
6201,3.41,4.0
26673,4.24,5.0
19354,4.09,5.0
79963,2.9,3.0
42205,3.36,4.0
70814,3.67,2.5
69260,3.2,4.0
52161,3.5,2.5
1753,3.49,1.0
64536,4.22,4.0
2372,3.29,4.0
5740,3.9,5.0
15822,3.46,4.0
25990,3.54,4.5
32041,3.9,4.0
22785,4.1,2.0
46441,3.46,2.0
74940,3.02,3.5
67157,3.95,5.0
4283,3.61,5.0
64823,3.7,4.0
22976,3.29,3.5
29551,3.88,4.0
65235,3.97,5.0
47803,3.84,4.0
14689,3.93,2.0
59542,3.7,5.0
25251,3.73,2.0
73803,2.97,4.0
4640,3.58,4.0
70631,3.48,4.5
66090,3.66,5.0
41292,3.82,4.0
75699,3.92,4.5
64074,4.11,4.0
18935,2.85,3.0
40296,2.71,1.5
63980,3.42,3.0
14991,3.5,5.0
81207,3.85,3.0
39875,3.03,4.0
72322,4.16,5.0
15051,4.04,3.0
39601,3.14,4.5
243,3.72,5.0
71140,3.57,2.0
34423,3.76,3.5
57249,4.2,4.0
38051,3.98,5.0
73696,4.25,3.5
71436,3.63,4.0
73590,4.06,5.0
17401,3.3,1.0
79719,3.32,4.0
76512,3.91,4.0
50991,3.36,4.5
55863,3.98,4.0
17545,3.43,3.0
29818,3.15,4.0
66883,4.51,5.0
17615,4.04,5.0
65899,4.07,3.5
75468,3.51,4.5
46243,3.64,3.0
21503,4.16,3.0
29997,3.58,4.0
9992,3.41,4.0
8201,3.9,5.0
79447,3.95,5.0
20624,3.38,4.0
17810,3.33,4.0
25541,3.07,1.5
23179,4.0,0.5
17214,4.08,1.0
6852,3.84,4.0
51705,3.68,3.5
50258,3.66,1.0
4535,3.79,5.0
71656,4.26,4.0
71065,4.16,4.0
60301,3.15,4.0
60366,3.97,2.0
43291,3.64,3.5
74960,3.53,3.5
56507,3.35,3.5
29703,3.6,4.5
25322,3.74,3.0
3130,3.95,2.0
80570,3.87,2.5
64289,3.6,4.0
78320,4.14,3.0
27136,4.47,5.0
23668,3.58,3.0
32920,2.98,1.0
2526,3.8,5.0
69646,3.59,4.0
66437,3.82,3.0
45712,3.85,4.0
145,3.21,4.0
43811,3.5,4.0
38485,4.03,3.0
47282,3.79,4.0
7591,3.7,3.5
77444,3.93,3.0
61513,2.98,2.0
62798,3.59,3.0
15168,2.94,3.0
5631,3.45,3.5
22400,3.56,3.0
636,4.03,4.0
56312,2.87,4.0
55451,3.51,3.0
41516,4.16,4.5
56412,3.71,3.0
7265,3.61,4.0
6792,4.28,4.0
74534,3.93,3.0
79412,3.0,1.0
12976,3.9,5.0
50906,3.47,1.0
45978,4.44,3.0
76040,3.06,3.0
17159,3.94,4.0
14447,3.44,3.0
2966,3.7,3.5
4154,4.26,5.0
18970,3.82,4.0
58983,3.43,4.0
53681,3.75,2.5
53734,3.6,2.0
36713,3.01,4.0
26817,3.99,4.5
31863,3.38,2.0
66203,2.88,2.5
9372,3.95,3.5
39272,3.82,4.5
44337,3.22,2.5
59985,3.58,3.0
24796,3.11,2.5
50677,4.44,4.0
8204,3.22,5.0
40346,2.9,2.5
38021,4.52,3.0
6680,3.72,4.5
64818,3.63,4.0
67539,3.81,4.0
32857,3.34,3.0
6063,3.76,3.5
29766,3.57,3.0
17281,3.86,4.0
1606,3.15,1.0
5588,3.78,4.0
76441,4.38,5.0
69826,3.41,1.0
26788,3.92,5.0
80194,3.49,4.0
43878,3.51,2.0
49258,3.95,4.0
77968,4.1,4.0
7964,3.73,4.0
52338,4.05,5.0
7981,4.18,3.0
38480,3.38,3.0
47601,3.42,5.0
24946,3.47,4.0
44501,3.12,2.0
62507,3.83,2.5
59883,3.99,3.5
67599,2.99,3.0
76576,3.26,4.0
7200,3.2,2.0
59951,3.82,4.5
75557,4.01,3.5
2723,2.89,3.0
24051,3.99,4.0
80167,3.12,4.5
5033,3.25,1.0
63931,3.17,4.0
74181,3.92,5.0
30244,4.01,2.5
56506,3.45,5.0
4620,3.15,4.0
12543,3.31,5.0
57251,3.31,3.0
51929,2.77,3.0
35172,3.54,5.0
16453,3.49,4.0
9776,4.3,5.0
36393,3.82,3.0
69060,3.68,5.0
76625,3.49,3.0
47153,3.71,3.5
970,3.81,3.5
48121,4.07,3.5
19852,3.29,3.5
78723,3.58,4.0
50064,3.89,3.5
46948,3.78,3.5
73853,3.96,4.0
69546,3.84,4.5
25618,3.87,4.0
65296,3.76,3.0
9210,3.09,2.5
21389,3.7,3.0
5432,3.87,4.0
27281,2.98,3.0
12694,3.79,5.0
25009,4.16,4.0
36495,3.0,3.5
79153,4.21,3.0
2204,3.89,3.0
65343,4.19,4.0
41607,3.35,2.0
31844,3.76,4.5
18049,3.08,3.0
19261,3.89,4.0
36262,3.48,3.0
34550,3.32,2.5
66792,3.24,3.5
8328,3.73,3.5
37952,4.28,5.0
64765,3.63,4.5
11776,3.69,3.0
7520,3.76,5.0
79690,3.63,4.0
58228,4.19,4.0
28269,3.78,5.0
26381,3.69,3.0
27054,4.0,5.0
56379,3.43,3.0
60779,4.14,4.5
784,3.69,4.0
62531,3.3,4.0
10879,3.43,3.5
80959,3.89,4.0
52199,2.89,1.0
6703,3.49,2.0
63546,3.29,4.0
2849,4.01,4.0
36953,3.08,3.0
33990,3.74,4.5
24180,2.97,3.0
80547,3.0,3.0
5165,4.2,4.0
23555,4.44,5.0
12088,4.02,5.0
6690,4.13,4.5
45338,3.54,4.0
60832,3.7,3.0
25050,3.42,2.0
24397,4.07,1.5
81734,3.97,3.0
18806,3.84,4.0
58537,4.04,4.0
8496,3.89,3.5
51641,4.19,3.5
16371,3.34,2.0
8348,3.75,2.5
57090,3.75,4.0
66201,3.81,3.0
3649,3.98,4.5
62933,3.98,3.0
59294,3.68,4.0
47436,4.14,5.0
51912,4.03,3.0
10171,3.79,3.0
53878,2.83,4.0
9520,3.48,3.5
10273,3.49,5.0
24745,3.43,3.0
39690,3.14,4.0
34201,3.1,2.5
52305,3.23,3.0
23542,3.49,4.0
61425,4.09,5.0
78574,2.99,3.0
54843,3.82,2.5
55957,3.66,2.0
10001,3.29,3.0
53472,4.02,3.0
27086,3.65,4.0
17791,3.1,4.0
20584,3.67,2.5
27051,3.84,5.0
79221,3.69,4.0
59483,3.4,4.0
37233,3.46,3.0
81362,3.99,3.0
6970,3.33,4.0
51352,3.52,3.0
32225,3.8,5.0
1163,3.8,3.5
14812,4.35,5.0
49495,3.66,5.0
20133,3.78,5.0
40310,4.2,2.0
10314,2.85,4.5
20504,3.73,2.5
14640,3.98,3.0
19074,4.12,4.0
5208,3.99,4.0
38028,4.27,4.0
1960,3.22,1.5
47647,3.49,4.0
74538,3.81,3.0
43991,3.39,3.0
14402,4.0,5.0
69818,3.9,3.5
74829,3.44,4.0
52893,4.05,3.0
13251,3.57,4.0
81797,4.1,4.0
14061,3.8,4.0
25672,3.75,4.0
6382,3.88,3.5
24740,2.92,3.5
55775,4.12,4.5
76909,3.98,4.0
31346,3.95,3.0
65817,3.59,3.0
45031,4.09,5.0
81840,3.72,3.5
30031,3.46,4.0
81124,3.05,4.5
71630,3.58,3.5
56824,3.57,4.0
76197,3.96,3.5
13682,3.6,2.0
36081,4.03,3.0
52276,3.38,3.0
74207,3.46,3.0
75028,3.25,4.0
64957,3.29,2.0
33245,4.11,5.0
2054,3.48,1.5
38656,3.9,3.0
19384,4.2,3.0
55240,4.1,4.0
52809,3.56,3.0
43134,3.3,3.0
49161,3.68,4.0
21053,3.45,2.0
22086,3.3,3.0
70967,3.64,3.5
24572,3.16,3.5
9076,3.11,3.0
76738,2.8,1.5
43567,2.91,4.0
17211,3.82,3.0
9409,3.12,3.0
71088,3.38,3.5
64473,4.03,3.0
10072,3.6,2.5
54783,3.35,2.5
55783,3.49,3.0
35881,3.99,4.0
18557,3.89,3.5
24325,3.79,4.0
7060,3.7,2.0
60890,4.36,2.0
81608,2.84,3.0
38790,3.51,4.0
7095,3.68,5.0
75056,3.57,3.5
81464,2.88,3.0
32448,4.2,4.5
24807,3.22,2.0
6515,3.95,3.0
13111,4.07,4.0
50539,3.43,1.0
1207,4.19,4.0
61183,4.2,4.0
31595,3.72,4.0
31248,2.34,2.5
69782,3.46,3.0
15743,3.94,5.0
77593,3.41,3.5
68284,3.77,4.0
28083,3.79,4.0
59667,3.35,4.0
34685,4.23,4.0
22904,3.09,3.0
60216,2.94,2.0
2121,3.06,3.5
1065,3.8,3.0
67400,3.87,3.5
53640,3.19,1.5
13730,3.69,3.5
28763,3.69,3.5
42979,4.27,4.0
49027,3.82,3.0
46837,3.66,4.5
33015,2.84,4.0
49596,3.88,4.0
16314,3.3,4.0
19901,3.51,4.0
62902,3.69,1.0
26356,3.8,3.0
23949,4.12,3.0
39820,4.04,2.0
43832,3.61,5.0
78255,4.2,4.5
68949,2.92,4.0
28253,3.25,3.5
76270,3.9,4.0
19944,4.34,2.0
61734,3.18,4.0
68486,3.55,3.0
6617,3.91,3.5
32205,4.15,5.0
22126,4.06,4.0
46724,3.54,3.5
45190,4.2,5.0
24417,3.68,2.5
66723,3.47,3.5
27384,3.6,3.0
33757,3.44,3.5
58394,3.95,4.5
64710,3.73,4.5
53901,3.89,4.5
80590,4.26,4.5
36981,3.52,3.5
17264,3.89,4.5
31510,3.52,2.5
66827,3.24,4.0
17053,4.16,5.0
5205,3.9,3.0
30241,3.44,4.0
77967,4.0,5.0
78779,3.27,3.0
81102,3.19,2.5
51132,3.0,1.0
18615,3.66,2.5
22719,3.83,4.0
56707,3.23,3.0
56762,3.59,3.0
60376,4.01,4.0
24328,3.66,3.0
37335,3.36,4.0
71299,3.52,0.5
38272,3.42,3.0
39217,3.19,3.0
34106,3.2,2.0
29061,3.44,5.0
39561,3.85,4.5
