original_row_index,oof_pred_knn,rating_true
59789,3.88,3.5
59790,4.01,4.0
59793,3.98,3.0
59794,3.95,3.5
59795,3.77,3.0
59796,4.07,3.5
59797,3.8,3.5
59798,4.16,3.5
59800,4.23,3.0
59801,3.64,3.0
59803,3.66,3.0
59805,3.65,3.0
59809,4.34,3.5
59811,4.28,4.0
59813,4.18,4.0
59814,4.28,3.0
59815,4.09,3.5
59819,4.26,3.5
59823,3.66,3.5
59824,4.08,3.5
59826,4.27,4.0
59827,4.02,3.5
59828,4.2,3.0
59829,4.14,3.5
59834,3.98,2.0
59836,4.11,3.0
59837,4.2,3.5
59838,3.99,4.0
59839,3.78,3.0
59842,4.17,3.5
59843,3.83,3.5
59849,3.69,3.5
59850,3.56,3.5
59851,3.67,4.0
59854,3.85,3.0
59856,4.22,3.5
59858,3.7,3.5
59859,4.03,3.0
59861,4.1,3.0
59864,3.8,3.5
59867,4.02,3.0
59868,4.35,3.0
59874,4.1,3.0
59876,3.82,4.0
59877,4.03,3.0
59878,4.02,3.5
59879,3.24,3.0
59880,3.63,3.0
59881,3.37,3.0
59882,3.77,3.0
59883,4.09,3.5
59884,3.3,3.5
59885,3.6,3.0
59886,3.4,3.0
59887,3.9,2.5
59889,4.0,3.0
59890,3.86,3.5
59894,3.59,3.0
59895,3.56,3.0
59897,3.95,3.5
59898,3.39,4.0
59900,3.96,3.0
59901,3.26,3.0
59902,4.22,3.0
59905,4.17,2.5
59906,3.76,3.0
59907,4.24,3.0
59909,3.64,3.0
59910,3.37,3.5
59911,3.6,2.5
59912,3.67,3.0
59913,2.61,1.0
59915,3.76,3.0
59923,3.62,3.0
59927,3.41,3.0
59929,3.72,3.5
59930,3.77,3.5
59931,3.73,3.0
59934,4.18,3.5
59935,4.34,3.0
59936,4.07,3.5
59938,3.93,3.5
59940,3.93,3.0
59941,3.82,4.0
59943,3.96,3.0
59944,3.22,3.0
59945,3.85,3.0
59946,4.26,4.0
59947,3.86,3.5
59949,3.14,3.0
59951,3.81,4.5
59955,4.27,3.0
59956,3.85,3.0
59959,4.0,3.5
59961,4.02,3.5
59962,4.08,4.0
59963,3.56,3.0
59964,3.9,3.5
59965,3.49,3.5
59967,4.02,3.0
59968,4.35,3.0
59969,3.52,3.5
59970,3.52,2.5
59973,4.06,3.0
59976,3.7,0.5
59977,3.97,3.0
59978,3.52,4.0
59979,4.12,3.0
59980,3.59,4.0
59981,3.34,3.0
59982,3.68,3.0
59984,3.97,3.0
59985,3.66,3.0
59986,3.51,3.0
59989,4.01,3.0
59992,3.09,3.0
59993,3.7,3.0
59994,3.84,3.0
59996,4.29,3.0
59998,3.59,2.5
59999,3.16,3.0
60000,3.18,3.0
60001,3.77,3.0
60002,3.57,3.0
60004,3.08,3.0
60005,4.03,4.0
60009,4.32,4.5
60010,3.56,3.0
60011,3.72,3.0
60012,3.67,3.0
60015,4.23,3.5
60019,3.72,3.5
60020,3.64,3.0
60024,3.66,3.0
60025,3.81,4.5
60026,3.71,3.5
60027,3.56,3.0
60028,3.39,3.5
60029,3.97,3.5
60030,3.91,3.5
60031,3.86,4.0
60032,3.58,3.0
60033,3.46,3.0
60035,3.62,3.0
60036,3.61,3.5
60037,3.84,4.0
60040,3.61,3.0
60042,3.73,3.5
60043,3.5,3.5
60045,4.02,3.0
60046,3.32,3.5
60049,3.8,3.0
60052,3.84,4.0
60053,3.75,3.0
60054,3.8,3.5
60055,3.67,3.0
60057,3.68,4.0
60058,3.86,3.5
60059,3.96,3.0
60060,3.71,2.0
60061,3.75,3.0
60062,3.25,5.0
60063,4.06,4.0
60066,3.89,3.0
60067,3.73,3.0
60068,4.25,3.0
60070,3.74,3.0
60072,3.81,3.0
60074,3.74,4.0
60076,3.03,3.0
60078,2.71,3.0
60080,4.33,4.0
60081,4.01,4.0
60083,3.07,5.0
60084,4.06,3.0
60085,3.37,1.0
60087,3.8,4.0
60089,3.32,3.0
60090,3.45,4.0
60091,3.77,3.0
60092,4.35,5.0
60093,3.57,2.0
60096,3.54,4.0
60099,3.78,3.0
60101,3.74,4.0
60102,4.09,3.0
60104,3.39,4.0
60105,3.27,2.0
60106,3.43,3.0
60107,3.57,4.0
60111,3.86,3.0
60113,4.05,3.0
60114,3.21,2.0
60116,3.55,5.0
60118,3.69,5.0
60119,4.24,5.0
60120,4.26,5.0
60124,3.17,3.0
60127,3.4,4.0
60128,4.25,5.0
60130,4.53,5.0
60131,3.43,4.0
60133,3.82,3.0
60136,3.7,4.0
60137,3.67,4.0
60138,3.02,3.0
60139,4.11,5.0
60140,3.84,4.0
60142,3.55,4.0
60145,3.38,4.0
60147,3.29,3.0
60148,3.78,3.0
60150,3.91,5.0
60151,3.52,3.0
60152,3.69,3.0
60153,3.4,2.0
60155,3.38,4.0
60156,3.3,4.0
60157,3.74,4.0
60158,3.92,5.0
60161,3.72,3.0
60162,3.55,3.0
60163,4.03,4.0
60164,3.9,4.0
60165,3.48,4.0
60166,3.86,4.0
60168,3.69,3.0
60169,3.86,4.5
60170,3.6,2.0
60171,4.03,3.5
60172,4.24,4.0
60173,4.26,5.0
60174,3.8,4.0
60175,4.15,3.5
60176,3.35,1.0
60177,3.87,3.0
60179,3.46,2.0
60181,4.23,5.0
60182,3.85,4.0
60186,3.79,3.0
60187,3.83,3.0
60188,3.71,3.0
60190,3.61,4.0
60191,3.57,4.0
60192,3.83,4.5
60193,4.14,4.0
60194,3.4,3.0
60195,3.12,3.0
60196,3.75,5.0
60197,4.08,3.5
60198,3.59,4.0
60201,4.05,3.0
60202,3.91,4.0
60204,3.5,2.5
60210,3.89,4.5
60211,2.89,2.0
60213,4.09,4.0
60214,3.75,3.0
60215,3.71,3.5
60217,3.6,3.0
60219,3.73,1.0
60221,3.49,3.0
60222,3.44,3.0
60223,3.71,4.0
60224,3.52,3.0
60225,3.1,2.0
60228,3.58,3.0
60229,3.94,4.0
60232,3.61,4.0
60234,3.81,3.0
60237,3.94,3.0
60238,3.36,3.0
60239,3.97,2.0
60240,3.52,4.0
60241,3.7,3.0
60242,3.89,3.0
60243,4.06,4.0
60245,4.26,5.0
60246,3.21,4.0
60247,3.34,3.0
60248,4.02,4.0
60250,3.56,4.0
60253,3.1,3.0
60254,3.29,2.0
60255,3.68,3.5
60256,3.94,2.0
60257,3.82,5.0
60260,3.56,3.5
60262,3.4,2.0
60263,4.23,4.5
60266,3.79,2.0
60268,4.19,4.0
60269,3.55,1.0
60272,3.22,2.0
60275,3.22,2.0
60277,3.38,3.0
60278,4.33,5.0
60279,3.85,3.0
60281,3.95,3.0
60284,4.32,4.0
60285,3.83,4.0
60288,3.93,4.0
60289,4.24,5.0
60290,3.88,4.0
60291,3.99,2.0
60294,3.21,4.0
60296,3.77,3.0
60298,3.67,2.5
60299,4.0,3.0
60300,3.44,3.0
60301,3.33,4.0
60303,3.85,4.0
60304,3.53,4.0
60307,4.16,3.0
60309,3.92,4.5
60312,4.23,4.0
60313,3.2,4.0
60314,4.05,4.0
60316,3.66,4.0
60318,4.13,4.0
60319,4.02,4.5
60321,3.54,3.0
60322,3.43,4.0
60323,4.29,5.0
60325,3.79,4.0
60326,3.87,4.0
60328,3.52,1.0
60329,3.91,3.0
60330,4.23,4.0
60331,4.29,5.0
60332,4.13,4.0
60333,4.28,5.0
60334,3.98,4.0
60335,4.03,4.0
60336,4.37,4.0
60338,4.24,4.0
60339,4.32,5.0
60340,4.07,4.0
60341,3.97,3.5
60342,4.37,5.0
60343,3.98,3.5
60344,4.39,5.0
60346,4.0,4.0
60348,4.01,4.0
60350,4.21,5.0
60351,4.51,4.0
60353,4.06,5.0
60355,3.91,4.0
60357,3.96,3.0
60358,3.9,4.0
60361,4.08,4.5
60362,4.24,4.0
60363,4.27,4.0
60364,4.07,4.0
60368,4.41,4.0
60371,3.98,4.0
60377,4.13,4.0
60378,3.22,4.0
60379,3.47,4.0
60383,3.85,4.5
60384,3.58,2.0
60387,3.76,3.0
60388,3.39,3.0
60391,3.6,2.0
60393,3.78,2.5
60394,3.56,3.0
60396,3.81,4.0
60398,3.48,2.5
60400,3.8,4.0
60402,3.47,2.0
60403,3.41,3.0
60405,3.58,3.0
60406,3.7,3.0
60407,2.64,2.0
60408,3.48,1.0
60411,3.27,2.0
60415,3.47,4.0
60420,3.77,4.0
60423,3.74,3.0
60424,3.97,3.0
60425,4.05,3.0
60428,3.9,3.0
60430,4.08,3.0
60432,3.77,4.0
60434,3.44,3.0
60435,3.82,4.0
60436,3.28,5.0
60437,4.1,5.0
60438,4.14,4.0
60439,3.74,4.0
60440,3.21,2.0
60441,3.46,4.5
60445,3.81,2.0
60446,3.71,1.0
60449,3.2,2.0
60450,3.82,3.0
60451,3.84,4.0
60452,3.56,3.0
60453,3.72,2.0
60454,3.49,4.0
60455,3.46,3.0
60457,3.82,4.0
60458,3.4,3.0
60460,3.53,3.0
60462,4.16,4.0
60463,3.62,3.0
60465,4.02,4.0
60467,3.87,3.0
60468,4.06,4.0
60469,3.96,4.0
60471,3.76,4.0
60472,4.2,4.0
60473,3.5,2.0
60476,3.47,1.0
60479,3.58,3.0
60481,4.17,3.5
60484,3.7,4.0
60485,3.78,4.0
60486,3.57,3.0
60488,2.96,2.0
60489,4.15,5.0
60491,4.12,2.0
60493,3.27,2.0
60496,4.0,3.0
60497,3.91,4.0
60499,3.95,5.0
60500,3.69,3.0
60502,4.11,4.0
60503,3.99,3.0
60504,3.37,2.0
60506,3.47,3.0
60508,3.93,4.0
60509,3.96,4.0
60510,3.92,4.0
60511,3.78,3.0
60512,3.71,4.0
60513,3.23,4.0
60514,4.06,5.0
60515,3.79,4.0
60517,3.55,4.0
60518,3.89,4.5
60519,4.1,3.0
60521,3.82,4.0
60522,3.65,2.0
60523,3.46,4.0
60524,3.61,3.0
60525,4.17,4.0
60526,4.04,3.0
60527,3.12,4.0
60528,3.65,3.0
60529,3.68,2.0
60530,3.75,2.0
60531,4.04,4.5
60533,3.43,2.0
60534,3.32,3.0
60535,4.09,3.0
60536,4.12,3.0
60538,3.77,2.0
60539,3.66,3.0
60540,3.6,3.0
60543,3.77,1.0
60544,3.8,3.0
60545,3.32,3.0
60546,3.87,4.0
60547,3.42,2.0
60549,3.73,4.0
60550,2.8,3.0
60553,4.25,4.5
60556,2.97,3.0
60558,3.45,4.0
60559,3.11,3.0
60561,3.35,3.0
60562,3.51,2.0
60565,3.6,3.0
60566,3.6,3.0
60569,3.52,3.0
60570,3.53,2.0
60573,3.89,3.0
60575,3.83,3.0
60577,3.78,4.0
60578,4.11,4.0
60580,3.92,4.0
60581,3.0,2.0
60583,3.78,3.0
60584,4.21,4.5
60585,4.01,2.0
60586,3.35,4.5
60587,3.69,2.0
60588,3.14,4.0
60590,3.63,2.0
60592,3.81,4.0
60594,4.3,3.0
60596,3.71,5.0
60598,3.94,2.0
60599,4.08,4.0
60600,3.82,4.0
60601,3.42,4.0
60603,3.42,3.5
60604,3.33,2.0
60605,3.68,4.0
60607,4.03,4.0
60608,2.96,5.0
60609,4.03,4.0
60610,3.7,4.0
60614,3.5,4.0
60615,3.93,4.0
60617,3.45,2.0
60618,3.19,3.5
60619,3.01,3.0
60620,3.69,4.0
60621,3.75,4.0
60622,3.55,2.0
60623,3.58,4.0
60624,3.22,2.5
60625,3.25,3.0
60627,4.2,5.0
60628,3.55,4.0
60629,3.93,3.0
60630,3.14,3.0
60631,4.27,4.0
60632,3.9,4.0
60634,3.64,3.0
60635,3.74,3.0
60636,3.65,4.0
60639,3.25,4.5
60641,3.15,2.0
60644,3.93,4.5
60645,3.46,3.0
60646,4.01,3.0
60648,3.7,3.0
60651,3.09,1.0
60652,3.23,2.5
60653,4.27,4.0
60656,3.44,3.0
60657,2.79,2.0
60659,2.87,2.0
60662,3.28,2.0
60663,3.46,3.0
60666,3.42,4.0
60668,3.01,1.0
60669,3.48,4.0
60670,2.69,1.0
60673,3.9,4.0
60674,3.69,4.0
60675,3.83,3.0
60680,3.67,3.0
60681,3.5,2.0
60684,2.7,1.0
60685,3.82,3.0
60686,3.69,3.0
60687,3.25,3.0
60688,3.8,4.5
60689,3.34,3.0
60691,3.71,3.0
60692,3.88,3.0
60693,3.39,3.0
60694,3.04,1.0
60696,3.71,2.0
60697,3.71,3.0
60699,3.51,3.0
60700,4.03,3.0
60701,3.0,2.0
60703,3.18,3.0
60704,4.25,5.0
60708,3.66,4.5
60711,3.22,3.5
60715,3.31,2.5
60716,3.56,4.0
60717,2.9,3.0
60718,3.1,1.0
60721,3.5,4.0
60722,3.1,2.0
60723,3.7,3.0
60724,4.02,4.0
60725,4.06,4.5
60726,3.7,4.5
60727,3.29,4.0
60728,3.23,2.0
60729,3.84,3.0
60731,3.0,3.0
60732,3.75,5.0
60735,3.05,3.0
60736,3.48,4.0
60739,3.12,4.0
60740,3.57,4.0
60741,3.63,5.0
60744,3.61,4.0
60745,3.48,4.0
60746,3.95,4.5
60750,3.66,3.0
60751,3.75,3.5
60752,3.67,3.0
60753,3.54,4.0
60755,3.79,3.5
60756,3.16,3.0
60757,3.07,3.0
60758,3.73,2.5
60759,3.37,3.5
60760,3.66,3.0
60762,3.71,3.0
60765,3.4,2.0
60766,3.56,4.0
60767,3.18,4.0
60769,3.8,2.5
60770,4.14,5.0
60772,3.85,3.0
60773,3.6,3.5
60774,3.16,3.5
60775,3.91,3.5
60777,4.0,3.5
60778,3.66,4.0
60779,4.2,4.5
60781,3.56,3.5
60782,3.35,3.5
60783,3.2,4.0
60788,3.56,3.0
60789,3.04,1.5
60790,3.97,4.0
60792,3.36,4.0
60793,3.94,3.5
60796,4.05,4.0
60797,3.1,2.0
60799,3.76,3.5
60801,3.57,3.5
60803,4.07,2.5
60805,3.74,3.0
60806,3.73,2.5
60807,3.87,3.5
60808,3.34,4.0
60809,3.34,4.0
60811,3.81,3.0
60812,3.85,4.0
60814,3.2,2.5
60816,3.85,3.5
60817,3.74,3.5
60818,3.53,4.0
60819,3.05,0.5
60820,3.72,3.5
60821,3.66,3.5
60822,4.11,3.5
60823,3.81,4.0
60824,3.3,3.0
60827,2.89,1.0
60830,3.58,2.5
60834,3.49,2.5
60835,3.64,3.0
60838,3.83,2.0
60839,3.52,3.0
60841,3.88,3.0
60842,3.78,4.5
60844,3.83,1.5
60845,3.36,3.5
60846,3.76,4.5
60847,4.0,3.5
60849,3.93,4.0
60850,3.55,4.0
60851,3.74,1.0
60852,3.67,1.0
60853,3.78,4.0
60854,3.89,3.0
60855,4.06,4.0
60857,4.1,4.0
60858,4.25,4.0
60859,4.53,4.0
60861,3.71,4.0
60862,3.49,1.0
60864,4.11,4.0
60867,3.94,1.0
60868,3.91,5.0
60869,4.15,4.0
60870,3.85,3.0
60871,4.04,1.0
60873,4.09,5.0
60874,4.28,1.0
60875,4.12,4.0
60876,3.34,1.0
60878,4.1,3.0
60879,3.92,4.0
60881,3.6,1.0
60883,3.77,3.0
60884,3.55,5.0
60885,4.1,1.0
60886,3.79,4.0
60887,3.87,2.0
60888,3.74,4.0
60894,3.95,5.0
60897,4.29,5.0
60898,4.1,4.0
60904,4.11,4.0
60905,3.95,4.0
60907,3.63,5.0
60908,3.89,3.0
60910,3.85,4.0
60912,3.92,2.0
60914,3.75,4.0
60916,3.51,3.0
60917,3.55,3.0
60919,3.22,1.0
60920,3.46,3.0
60924,3.52,3.0
60926,3.63,4.0
60927,3.99,3.0
60928,4.07,5.0
60929,4.03,3.0
60930,3.76,5.0
60933,3.25,4.0
60934,3.86,4.0
60936,3.95,4.0
60937,3.64,2.0
60938,3.89,2.0
60939,3.89,5.0
60940,3.59,2.0
60941,3.67,3.0
60942,3.67,2.0
60943,2.85,3.0
60944,3.88,3.0
60946,3.97,4.0
60947,3.81,3.0
60948,4.21,3.0
60949,3.93,5.0
60950,3.86,4.0
60952,3.99,4.0
60954,3.81,4.0
60955,3.81,3.0
60956,3.89,1.0
60961,3.58,2.0
60962,4.07,4.0
60963,3.41,4.0
60964,4.2,3.0
60965,3.47,4.0
60966,3.84,5.0
60967,3.72,4.0
60972,4.26,5.0
60977,3.96,4.0
60978,3.12,3.0
60979,3.77,3.0
60982,3.5,3.0
60983,4.22,4.0
60986,3.83,4.0
60987,3.64,5.0
60988,3.78,5.0
60989,4.33,5.0
60992,4.09,5.0
60994,4.28,3.5
60995,4.21,4.0
60996,4.16,3.5
60999,3.97,5.0
61001,3.49,5.0
61003,3.72,3.5
61004,3.94,5.0
61007,3.67,4.5
61008,3.53,4.0
61009,3.71,4.0
61011,4.26,5.0
61014,3.9,4.0
61016,2.98,3.0
61018,3.8,3.0
61020,4.02,5.0
61022,3.12,3.0
61023,3.44,3.0
61029,4.19,4.0
61031,3.02,3.0
61032,3.89,3.0
61034,4.17,5.0
61036,3.47,3.0
61039,4.06,4.0
61040,3.74,3.0
61041,3.94,3.0
61046,3.54,4.0
61047,3.9,4.0
61048,3.61,3.0
61050,3.41,3.0
61051,4.03,4.0
61052,4.24,4.0
61053,3.38,2.0
61056,4.13,3.0
61057,3.34,4.0
61058,4.1,3.0
61060,3.27,3.0
61062,3.44,4.0
61065,3.31,2.0
61067,3.63,3.0
61069,3.86,5.0
61070,3.53,5.0
61073,3.61,3.0
61074,3.76,3.0
61076,3.38,1.0
61077,3.02,2.0
61080,3.48,4.0
61081,3.12,2.0
61082,3.39,4.0
61084,3.83,4.0
61086,4.03,2.0
61090,4.13,5.0
61091,3.44,3.0
61092,3.19,3.0
61093,4.53,5.0
61094,2.77,3.0
61095,3.35,2.0
61097,3.81,4.0
61098,3.63,4.0
61100,3.84,4.0
61102,4.09,4.0
61105,3.57,4.0
61106,2.74,3.0
61107,3.05,3.0
61110,3.76,3.0
61112,3.13,3.0
61114,3.33,4.0
61115,3.3,4.0
61116,4.16,3.0
61117,3.17,2.0
61118,3.5,3.0
61119,3.94,4.0
61120,3.78,3.0
61122,3.84,4.0
61123,4.18,3.0
61125,3.63,1.0
61126,3.92,3.0
61127,3.55,3.0
61130,3.67,4.0
61131,3.95,5.0
61132,3.83,2.0
61133,3.09,3.0
61134,4.11,4.0
61136,3.52,2.0
61141,3.79,3.0
61145,3.1,3.0
61149,3.44,4.0
61153,3.64,4.0
61155,4.23,5.0
61156,3.44,3.0
61159,3.76,4.0
61160,3.7,5.0
61161,3.77,3.0
61162,3.77,2.0
61163,4.24,5.0
61165,4.08,5.0
61166,3.7,3.0
61167,2.84,2.0
61168,2.99,3.0
61169,3.94,5.0
61172,3.45,3.0
61174,3.45,3.0
61175,3.18,1.0
61177,4.31,5.0
61178,3.88,5.0
61179,4.01,4.0
61180,3.97,4.0
61181,4.27,5.0
61184,3.97,4.0
61185,3.75,3.0
61189,3.95,4.0
61192,3.44,3.0
61194,3.4,4.0
61195,4.06,4.0
61196,3.75,4.0
61197,3.26,3.0
61198,4.0,5.0
61199,4.01,3.0
61200,3.74,4.0
61201,4.07,4.0
61204,4.16,4.0
61206,3.4,3.0
61208,4.17,4.0
61211,3.49,4.0
61212,3.98,3.0
61217,4.08,5.0
61219,3.58,3.0
61221,3.64,3.0
61222,3.67,3.0
61225,4.1,4.0
61228,3.98,3.0
61229,4.23,5.0
61230,4.25,5.0
61234,4.14,4.0
61237,3.94,5.0
61238,3.95,5.0
61240,4.24,5.0
61241,4.07,4.0
61242,3.8,5.0
61244,3.94,5.0
61246,3.87,4.0
61247,4.16,5.0
61248,4.29,5.0
61250,4.01,4.0
61251,4.17,4.0
61255,4.15,4.0
61257,4.29,5.0
61258,4.18,4.0
61259,4.08,5.0
61260,4.07,4.0
61263,3.93,4.0
61264,4.21,4.0
61266,3.97,5.0
61268,3.45,3.0
61269,4.06,5.0
61270,4.17,3.0
61272,4.22,4.0
61273,4.21,3.0
61275,3.82,5.0
61276,4.14,4.0
61277,3.81,4.0
61278,3.97,4.0
61279,3.71,4.0
61281,3.72,4.0
61283,3.58,3.0
61285,3.85,4.0
61288,3.35,4.0
61292,3.39,4.0
61293,3.69,2.0
61295,3.77,4.0
61297,3.81,2.0
61298,3.6,4.0
61299,3.47,3.0
61301,3.52,5.0
61302,3.17,3.0
61305,4.28,4.0
61307,3.42,3.0
61308,4.0,2.5
61309,2.83,4.0
61311,3.82,2.0
61312,3.84,5.0
61314,3.47,5.0
61315,3.81,4.0
61317,3.44,5.0
61318,3.81,5.0
61319,3.96,4.5
61320,3.41,3.5
61321,3.78,5.0
61324,3.27,4.5
61327,4.22,4.0
61329,3.96,4.0
61330,3.84,5.0
61333,3.99,5.0
61334,3.82,4.0
61336,3.52,3.0
61339,3.44,5.0
61340,3.5,3.0
61341,3.74,5.0
61342,3.71,4.0
61343,3.49,3.0
61345,3.43,3.0
61346,4.03,4.0
61347,3.03,3.0
61349,4.13,4.0
61350,3.45,3.0
61352,3.34,4.0
61353,3.37,3.0
61355,3.97,4.0
61357,3.54,4.0
61359,2.7,3.0
61361,2.95,3.0
61362,3.42,3.0
61363,3.62,3.0
61366,3.32,4.0
61367,3.36,4.0
61368,3.12,3.0
61371,3.39,4.0
61372,3.07,3.0
61374,4.02,3.0
61376,3.35,4.0
61377,4.25,4.0
61381,3.2,3.0
61382,3.39,3.0
61383,3.26,3.0
61384,4.53,5.0
61385,3.47,3.0
61386,3.83,5.0
61387,2.82,3.0
61388,3.49,3.0
61389,2.89,4.0
61391,3.39,4.0
61392,4.19,4.0
61393,3.75,4.0
61395,3.71,3.0
61396,3.73,3.0
61398,2.5,3.0
61399,3.73,3.0
61401,2.92,3.0
61402,3.17,3.0
61403,3.02,3.0
61404,2.98,3.0
61406,2.99,3.0
61407,3.61,3.0
61410,3.54,4.0
61411,3.68,5.0
61412,3.32,3.0
61416,3.11,3.0
61417,3.2,3.0
61419,2.92,3.0
61420,3.29,4.0
61421,3.59,3.0
61422,3.94,4.0
61425,4.13,5.0
61428,3.39,3.0
61429,3.88,3.0
61430,3.17,5.0
61432,3.46,3.0
61434,3.48,3.0
61436,3.1,3.0
61437,3.92,5.0
61438,3.38,3.0
61439,4.12,4.0
61440,3.6,3.0
61441,4.05,3.0
61444,3.72,4.0
61446,3.54,3.0
61448,3.55,5.0
61449,3.9,5.0
61452,4.03,5.0
61453,3.36,4.0
61455,2.79,3.0
61456,2.64,1.0
61457,3.51,4.0
61460,2.8,5.0
61462,3.39,4.0
61463,3.85,5.0
61465,3.33,5.0
61466,3.4,3.0
61468,4.09,5.0
61470,3.03,4.0
61471,3.7,5.0
61472,3.56,4.0
61473,2.77,4.0
61476,3.34,5.0
61477,4.26,5.0
61478,3.38,4.0
61479,3.21,5.0
61480,3.4,5.0
61481,3.94,4.0
61482,3.78,5.0
61484,3.84,5.0
61486,4.06,5.0
61488,3.2,1.0
61489,3.56,3.0
61491,3.75,5.0
61493,3.12,3.0
61495,3.54,5.0
61496,3.36,4.0
61497,4.03,5.0
61498,3.39,1.0
61499,3.02,3.0
61500,3.25,3.0
61501,3.86,3.0
61502,3.46,4.0
61503,3.46,4.0
61504,3.29,3.0
61506,3.64,4.0
61507,2.79,3.0
61508,2.87,4.0
61509,2.68,3.0
61511,3.34,3.0
61512,2.7,1.0
61514,2.95,3.0
61515,3.88,3.0
61517,3.49,3.0
61518,3.98,5.0
61522,3.21,3.0
61523,2.97,5.0
61524,3.32,5.0
61525,4.35,5.0
61526,3.83,4.0
61528,3.27,4.0
61529,4.02,5.0
61530,3.12,3.0
61531,3.12,4.0
61534,4.13,5.0
61536,3.19,4.0
61537,4.53,5.0
61539,3.83,5.0
61540,3.53,5.0
61541,3.64,4.0
61542,2.89,4.0
61546,3.3,3.0
61547,3.71,4.0
61548,2.97,4.0
61549,3.71,4.0
61550,2.43,3.0
61553,3.67,3.0
61554,3.23,3.0
61559,3.48,2.0
61562,3.37,2.0
61563,3.1,1.0
61564,3.64,5.0
61565,4.21,4.0
61566,3.03,3.0
61567,3.48,4.0
61569,3.1,3.0
61570,3.68,5.0
61572,3.68,3.0
61573,2.76,2.0
61574,3.28,3.0
61575,3.51,3.0
61576,3.38,5.0
61577,2.77,1.0
61578,3.8,2.0
61579,3.2,4.0
61580,3.83,4.0
61582,3.05,5.0
61583,3.29,4.0
61584,3.59,4.0
61585,3.94,4.0
61586,3.78,2.0
61587,3.47,3.0
61588,3.91,5.0
61589,3.52,4.0
61590,3.84,5.0
61591,3.72,4.0
61592,3.4,4.0
61594,3.58,2.0
61596,4.29,4.0
61597,3.39,4.0
61599,3.74,4.0
61600,2.84,5.0
61601,3.51,3.0
61603,3.28,4.0
61605,3.78,5.0
61609,3.39,4.0
61613,2.99,3.0
61614,3.47,3.0
61615,3.2,5.0
61618,3.15,4.0
61620,3.43,4.0
61622,4.5,3.0
61625,3.87,4.0
61626,3.92,3.0
61629,4.01,4.0
61630,4.29,4.0
61631,3.79,3.0
61632,4.11,5.0
61634,3.42,4.0
61635,3.59,5.0
61640,3.77,4.0
61641,3.47,4.0
61643,3.77,3.0
61645,3.44,3.0
61649,4.12,5.0
61650,3.2,2.0
61651,3.5,3.0
61652,3.92,3.0
61653,3.45,3.0
61654,3.71,5.0
61656,3.43,1.0
61657,3.58,4.0
61659,4.02,4.0
61660,3.87,4.0
61665,4.28,5.0
61666,3.97,4.0
61667,4.06,5.0
61668,4.09,5.0
61674,4.06,4.0
61676,3.87,3.0
61677,3.97,4.0
61678,3.83,4.0
61679,3.99,5.0
61680,4.26,3.0
61681,4.14,3.0
61682,4.07,5.0
61683,3.43,4.0
61685,4.28,4.0
61687,3.45,5.0
61688,4.19,3.0
61689,3.86,3.0
61690,3.54,4.0
61691,4.21,5.0
61694,2.91,4.0
61695,3.81,5.0
61699,3.9,3.0
61700,3.04,4.0
61701,3.46,4.0
61702,3.35,4.0
61703,3.29,3.0
61704,2.48,3.0
61705,3.67,4.0
61706,2.49,5.0
61708,3.16,3.0
61710,3.53,3.0
61711,3.69,4.0
61712,3.59,2.0
61713,3.89,4.0
61714,3.6,3.0
61715,3.82,4.0
61717,3.6,5.0
61718,3.12,4.0
61719,3.52,3.0
61721,3.74,5.0
61723,3.59,3.0
61724,3.05,4.0
61726,3.78,5.0
61728,2.95,3.0
61729,3.23,4.0
61730,3.72,3.0
61732,3.66,3.0
61733,3.69,4.0
61735,2.38,3.0
61738,2.64,3.0
61743,3.72,4.0
61745,3.27,4.0
61746,3.1,5.0
61748,3.5,3.0
61749,3.78,3.0
61752,4.14,4.0
61756,3.35,2.0
61757,3.79,4.0
61758,3.6,3.0
61760,3.9,4.0
61761,4.1,4.0
61762,3.78,4.0
61764,3.47,3.0
61765,3.44,5.0
61767,2.46,4.0
61768,2.5,3.0
61769,3.21,1.0
61770,4.13,2.0
61771,3.78,4.0
61773,3.32,4.0
61774,3.55,5.0
61776,3.63,5.0
61780,3.41,4.0
61783,3.49,4.0
61785,3.87,4.0
61786,3.84,4.0
61787,3.47,3.0
61788,3.66,5.0
61789,3.09,4.0
61790,2.8,5.0
61791,4.13,4.0
61793,4.01,4.0
61794,3.98,3.0
61795,3.99,5.0
61797,4.07,5.0
61800,3.33,4.0
61804,3.58,4.0
61806,3.63,4.0
61807,3.58,4.0
61812,3.41,4.0
61814,3.3,3.0
61815,3.73,3.0
61817,4.02,4.0
61818,3.78,5.0
61821,2.86,2.0
61823,2.9,4.0
61825,4.12,3.0
61826,3.59,4.0
61827,3.68,5.0
61828,3.22,4.0
61829,3.25,4.0
61830,3.66,4.0
61831,2.94,3.0
61832,3.47,3.0
61833,3.63,5.0
61834,3.5,4.0
61837,3.29,4.0
61840,4.0,3.0
61841,3.79,3.0
61845,2.99,4.0
61847,3.52,4.0
61848,3.17,5.0
61852,3.41,4.0
61854,3.69,5.0
61855,3.44,3.0
61858,3.57,3.0
61859,3.42,4.0
61860,3.61,5.0
61861,3.82,5.0
61862,3.92,4.0
61863,3.92,3.0
61864,3.55,3.0
61865,3.15,3.0
